,SourceID,RA,Dec,file_loc
15844,90331037,,,/media/team_workspaces/astronomaly-project/images/18k-sample/90331037.jpeg
15845,4553393201,73.5912875,2.931214,/media/team_workspaces/astronomaly-project/images/18k-sample/4553393201.jpeg
15846,AHZ2001les,150.2543452,2.835635,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001les_300_300_3.jpeg
15847,4000712940966,11.477870800000002,42.0118849,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712940966.jpeg
15848,4000709464546,352.1270433,14.740548,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709464546.jpeg
15849,4556672154,255.6507811,-26.285280199999995,/media/team_workspaces/astronomaly-project/images/18k-sample/4556672154.jpeg
15850,AHZ10004fv,215.1103738,52.9896355,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ10004fv_300_300_3.jpeg
15851,4000712927365,11.4182313,42.0078775,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712927365.jpeg
15852,4000712944478,11.45869,42.0130413,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712944478.jpeg
15853,AHZ2001s1n,149.5276634,2.6005951,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001s1n_300_300_3.jpeg
15854,4000707370885,11.4622864,42.1236211,/media/team_workspaces/astronomaly-project/images/18k-sample/4000707370885.jpeg
15855,COS_26505,150.05715,2.5134467999999996,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_26505.jpeg
15856,AHZ40002gk,53.0795504,-27.9502949,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ40002gk_300_300_3.jpeg
15857,AHZ2001eai,150.4452983,2.7191755,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001eai_300_300_3.jpeg
15858,AHZ2001em5,150.5504001,2.6320573,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001em5_300_300_3.jpeg
15859,AHZ2001bac,149.6625026,2.5140907,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001bac_300_300_3.jpeg
15860,4000708699605,3.590813,-30.3781559,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708699605.jpeg
15861,4553083101,9.2846372,9.1646616,/media/team_workspaces/astronomaly-project/images/18k-sample/4553083101.jpeg
15862,4000709474813,352.1387254,14.7482759,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709474813.jpeg
15863,AHZ2001srz,150.3165649,2.8131531,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001srz_300_300_3.jpeg
15864,4507109101,155.87115659999998,42.4977183,/media/team_workspaces/astronomaly-project/images/18k-sample/4507109101.jpeg
15865,4000714963756,11.172687,41.6686727,/media/team_workspaces/astronomaly-project/images/18k-sample/4000714963756.jpeg
15866,AHZ2001a0c,149.8747286,2.5643877,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001a0c_300_300_3.jpeg
15867,102750462,,,/media/team_workspaces/astronomaly-project/images/18k-sample/102750462.jpeg
15868,4522692226,187.7012084,12.3929745,/media/team_workspaces/astronomaly-project/images/18k-sample/4522692226.jpeg
15869,4001327856463,342.16246,-44.5131811,/media/team_workspaces/astronomaly-project/images/18k-sample/4001327856463.jpeg
15870,AHZ2000r9n,150.1035578,2.1979307,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000r9n_300_300_3.jpeg
15871,4000712900917,11.4291838,41.9998492,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712900917.jpeg
15872,4233433891,201.4187853,-47.6001247,/media/team_workspaces/astronomaly-project/images/18k-sample/4233433891.jpeg
15873,4001306884739,150.2177668,2.2405828,/media/team_workspaces/astronomaly-project/images/18k-sample/4001306884739.jpeg
15874,4000712952903,11.4214858,42.015638,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712952903.jpeg
15875,AHZ2001fmm,150.3874195,2.647786,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001fmm_300_300_3.jpeg
15876,91389235,,,/media/team_workspaces/astronomaly-project/images/18k-sample/91389235.jpeg
15877,UDS_20129,34.442622,-5.164831200000001,/media/team_workspaces/astronomaly-project/images/18k-sample/UDS_20129.jpeg
15878,AHZ100052c,215.0122577,53.0465972,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ100052c_300_300_3.jpeg
15879,AHZ20003ph,150.3118723,1.6911422,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20003ph_300_300_3.jpeg
15880,AHZ2001ltn,150.2064488,2.8043627,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001ltn_300_300_3.jpeg
15881,COS_357,150.05957,2.1848857,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_357.jpeg
15882,AHZ2001fun,150.2910644,2.6533412,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001fun_300_300_3.jpeg
15883,AHZ2000x5t,150.5619989,2.3420312,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000x5t_300_300_3.jpeg
15884,AHZ2000kll,149.9630888,1.9902294,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000kll_300_300_3.jpeg
15885,4000712937183,11.4185956,42.0107937,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712937183.jpeg
15886,4000712837064,11.4531269,42.031622,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712837064.jpeg
15887,AHZ20007o5,149.5183099,1.762006,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20007o5_300_300_3.jpeg
15888,4503826668,276.0392584,-30.2984673,/media/team_workspaces/astronomaly-project/images/18k-sample/4503826668.jpeg
15889,AHZ2000hdk,150.5230052,1.9610192,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000hdk_300_300_3.jpeg
15890,AHZ2000uee,149.5975599,2.1640586,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000uee_300_300_3.jpeg
15891,52549014,,,/media/team_workspaces/astronomaly-project/images/18k-sample/52549014.jpeg
15892,4000712884154,11.4768121,41.9944555,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712884154.jpeg
15893,AHZ2000jt2,150.0723712,2.0334683,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000jt2.jpeg
15894,AHZ2000n4x,150.7359561,2.1882292,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000n4x_300_300_3.jpeg
15895,AHZ400005j,53.3004693,-28.0183624,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ400005j_300_300_3.jpeg
15896,4000712848016,11.4522589,41.9758344,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712848016.jpeg
15897,4000712944822,11.4182572,42.0131328,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712944822.jpeg
15898,COS_11925,150.07363999999995,2.321158,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_11925.jpeg
15899,AHZ2000jnp,150.1098435,2.0076051,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000jnp.jpeg
15900,AHZ2000j71,150.1146843,2.0848988,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000j71_300_300_3.jpeg
15901,AGZ0007xxw,189.0085443,62.227668900000005,/media/team_workspaces/astronomaly-project/images/18k-sample/AGZ0007xxw.jpeg
15902,AHZ2000s2o,150.03541289999998,2.1330538,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000s2o.jpeg
15903,4000708711066,183.5932849,-56.54944820000001,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708711066.jpeg
15904,4000712842877,11.4549287,41.9682629,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712842877.jpeg
15905,4000709467918,352.1308216,14.7430172,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709467918.jpeg
15906,62616171,,,/media/team_workspaces/astronomaly-project/images/18k-sample/62616171.jpeg
15907,AHZ10002r0,214.673062,52.7137455,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ10002r0_300_300_3.jpeg
15908,AHZ10002z3,214.8907564,52.7878698,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ10002z3_300_300_3.jpeg
15909,4000710619322,11.492642300000002,42.14534929999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710619322.jpeg
15910,AHZ2000s98,149.92041830000002,2.1631596,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000s98.jpeg
15911,4000712892502,11.4628823,41.997289,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712892502.jpeg
15912,AHZ2001pme,149.50628369999998,1.8764013,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001pme.jpeg
15913,4000709131403,53.2249475,-27.9117546,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709131403.jpeg
15914,AHZ2001tdn,150.4239644,1.9582725,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001tdn_300_300_3.jpeg
15915,AHZ2000s9k,149.9282773,2.1594467,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000s9k_300_300_3.jpeg
15916,AHZ2001ont,149.5232242,1.6101786,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001ont_300_300_3.jpeg
15917,AGZ00080u5,189.3151911,62.3430465,/media/team_workspaces/astronomaly-project/images/18k-sample/AGZ00080u5.jpeg
15918,AHZ2001786,150.2304302,2.4756855,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001786_300_300_3.jpeg
15919,AHZ2001920,149.9353155,2.5703014,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001920_300_300_3.jpeg
15920,AHZ2000wlm,150.5342601,2.409893,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000wlm_300_300_3.jpeg
15921,4000709131346,53.19027929999999,-27.9262692,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709131346.jpeg
15922,4000712974518,11.4720208,42.02421,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712974518.jpeg
15923,4000712976983,11.4833698,42.0253972,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712976983.jpeg
15924,AHZ2000v14,149.486348,2.1995214,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000v14_300_300_3.jpeg
15925,4000710634471,11.4617082,42.1375649,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710634471.jpeg
15926,62221285,,,/media/team_workspaces/astronomaly-project/images/18k-sample/62221285.jpeg
15927,4177302969,170.0244366,-12.0780833,/media/team_workspaces/astronomaly-project/images/18k-sample/4177302969.jpeg
15928,AHZ2001oat,149.6876226,2.4704917,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001oat.jpeg
15929,4111277396,344.71153230000004,-34.8203429,/media/team_workspaces/astronomaly-project/images/18k-sample/4111277396.jpeg
15930,AHZ2000xc7,150.5285429,2.3641854,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000xc7_300_300_3.jpeg
15931,4000712870865,11.4663725,41.9893155,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712870865.jpeg
15932,AHZ20000fa,150.1904491,1.6022471,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20000fa_300_300_3.jpeg
15933,AHZ2000tfk,149.754008,2.1289456,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000tfk_300_300_3.jpeg
15934,AHZ2000te9,149.78225690000002,2.1425735,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000te9.jpeg
15935,4001202525177,150.4403371,1.9042655,/media/team_workspaces/astronomaly-project/images/18k-sample/4001202525177.jpeg
15936,AHZ2000s85,149.9389589,2.2079463,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000s85_300_300_3.jpeg
15937,4229253093,112.1616057,69.2052353,/media/team_workspaces/astronomaly-project/images/18k-sample/4229253093.jpeg
15938,4000709692489,109.34885990000002,37.769600700000005,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709692489.jpeg
15939,AHZ20001q7,150.5651343,1.7235377,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20001q7.jpeg
15940,GDS_6588,53.137053,-27.850063000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/GDS_6588.jpeg
15941,AHZ20015bg,150.4418804,2.6020359,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20015bg_300_300_3.jpeg
15942,AHZ2000k7t,149.9727981,2.1219613,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000k7t_300_300_3.jpeg
15943,AHZ2001njl,150.53967609999998,1.8459991000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001njl.jpeg
15944,4503828910,276.0630534,-30.2704478,/media/team_workspaces/astronomaly-project/images/18k-sample/4503828910.jpeg
15945,AHZ20002ta,150.5233031,1.6557784,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20002ta_300_300_3.jpeg
15946,25091794,,,/media/team_workspaces/astronomaly-project/images/18k-sample/25091794.jpeg
15947,AHZ2001p9s,150.5389695,1.8283384,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001p9s_300_300_3.jpeg
15948,GDS_3973,53.13931899999999,-27.8745,/media/team_workspaces/astronomaly-project/images/18k-sample/GDS_3973.jpeg
15949,4000709887820,53.1614308,-27.7956661,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709887820.jpeg
15950,AHZ2001ff9,150.2357359,2.7161226,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001ff9_300_300_3.jpeg
15951,AHZ2000dqv,149.7454749,1.8299151000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000dqv.jpeg
15952,AHZ2000ic6,150.3446068,2.0038333,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ic6_300_300_3.jpeg
15953,4000710651253,11.461652699999998,42.14774439999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710651253.jpeg
15954,AHZ2001hfc,149.908617,2.7227471000000003,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001hfc.jpeg
15955,AHZ2000smg,149.8915122,2.2157218,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000smg_300_300_3.jpeg
15956,COS_15970,150.17449,2.3706153,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_15970.jpeg
15957,AHZ20011x7,149.8036194,2.3365866,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20011x7_300_300_3.jpeg
15958,AHZ2000ier,150.3522646,1.9864559,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000ier_300_300_3.jpeg
15959,4553083937,9.2813929,9.169988,/media/team_workspaces/astronomaly-project/images/18k-sample/4553083937.jpeg
15960,87874625,,,/media/team_workspaces/astronomaly-project/images/18k-sample/87874625.jpeg
15961,AHZ20003vm,150.2674739,1.6466603,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20003vm_300_300_3.jpeg
15962,AHZ2000rzu,150.0299837,2.2035682,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000rzu_300_300_3.jpeg
15963,4177577592,279.0954068,-23.8847687,/media/team_workspaces/astronomaly-project/images/18k-sample/4177577592.jpeg
15964,4556770623,279.0358807,-23.8415464,/media/team_workspaces/astronomaly-project/images/18k-sample/4556770623.jpeg
15965,4000708700204,189.1166271,62.3912466,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708700204.jpeg
15966,4000712836564,11.4515689,42.031595200000005,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712836564.jpeg
15967,GDS_14670,53.095091000000004,-27.778892,/media/team_workspaces/astronomaly-project/images/18k-sample/GDS_14670.jpeg
15968,GDS_7929,53.059389,-27.836084999999997,/media/team_workspaces/astronomaly-project/images/18k-sample/GDS_7929.jpeg
15969,4177284296,170.0414161,-12.0387744,/media/team_workspaces/astronomaly-project/images/18k-sample/4177284296.jpeg
15970,AHZ2001qpj,149.7142005,2.2310419,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001qpj_300_300_3.jpeg
15971,70740447,,,/media/team_workspaces/astronomaly-project/images/18k-sample/70740447.jpeg
15972,AHZ100063t,215.2888452,53.23604720000001,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ100063t.jpeg
15973,4000708698535,3.6067928,-30.4178703,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708698535.jpeg
15974,70831964,,,/media/team_workspaces/astronomaly-project/images/18k-sample/70831964.jpeg
15975,5906386,,,/media/team_workspaces/astronomaly-project/images/18k-sample/5906386.jpeg
15976,64134010,,,/media/team_workspaces/astronomaly-project/images/18k-sample/64134010.jpeg
15977,AHZ2001shq,150.0481349,2.6280876,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001shq_300_300_3.jpeg
15978,4000709703988,202.5389996,47.2256967,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709703988.jpeg
15979,4000712830429,11.4627591,42.0305375,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712830429.jpeg
15980,4557179073,197.8563821,-1.33755,/media/team_workspaces/astronomaly-project/images/18k-sample/4557179073.jpeg
15981,4093375002,209.2608434,4.516368900000001,/media/team_workspaces/astronomaly-project/images/18k-sample/4093375002.jpeg
15982,AHZ200040e,150.2283284,1.7673138,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ200040e.jpeg
15983,4000712873099,11.4409195,41.990231,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712873099.jpeg
15984,GDS_685,53.172619,-27.926134,/media/team_workspaces/astronomaly-project/images/18k-sample/GDS_685.jpeg
15985,4000714429985,10.9970419,41.4128127,/media/team_workspaces/astronomaly-project/images/18k-sample/4000714429985.jpeg
15986,4001000900956,189.1709522,62.163834,/media/team_workspaces/astronomaly-project/images/18k-sample/4001000900956.jpeg
15987,4604975165,245.9072787,-26.5397082,/media/team_workspaces/astronomaly-project/images/18k-sample/4604975165.jpeg
15988,AHZ2000fff,150.7683672,2.1171291,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000fff_300_300_3.jpeg
15989,4556354340,197.8766148,-1.3171483,/media/team_workspaces/astronomaly-project/images/18k-sample/4556354340.jpeg
15990,4000712895633,11.4409852,41.9982852,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712895633.jpeg
15991,4000712906025,11.5108793,42.0015584,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712906025.jpeg
15992,AHZ20018m8,150.0032977,2.597734,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20018m8_300_300_3.jpeg
15993,AHZ20013jy,149.5295172,2.3405297,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20013jy_300_300_3.jpeg
15994,COS_4710,150.07529,2.2345749,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_4710.jpeg
15995,4507378886,85.04920770000001,-69.72893140000001,/media/team_workspaces/astronomaly-project/images/18k-sample/4507378886.jpeg
15996,4554435528,241.0979118,43.2424021,/media/team_workspaces/astronomaly-project/images/18k-sample/4554435528.jpeg
15997,4000880511155,146.8498401,76.38184790000001,/media/team_workspaces/astronomaly-project/images/18k-sample/4000880511155.jpeg
15998,4177622339,53.08021170000001,-27.7466202,/media/team_workspaces/astronomaly-project/images/18k-sample/4177622339.jpeg
15999,4000708700359,189.0641481,62.4020269,/media/team_workspaces/astronomaly-project/images/18k-sample/4000708700359.jpeg
16000,4000712912831,11.4445543,42.003492,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712912831.jpeg
16001,AHZ2001adi,149.863148,2.5164228,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001adi_300_300_3.jpeg
16002,AHZ2000q7w,150.271109,2.1921181,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000q7w_300_300_3.jpeg
16003,AHZ2000i7k,150.23762630000002,2.1142229,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000i7k.jpeg
16004,4000712827222,11.483904,42.0290997,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712827222.jpeg
16005,GDS_7841,53.064780000000006,-27.836864000000002,/media/team_workspaces/astronomaly-project/images/18k-sample/GDS_7841.jpeg
16006,4000709691846,109.3902106,37.7356576,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709691846.jpeg
16007,4000712941647,11.4611432,42.0122008,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712941647.jpeg
16008,AHZ2001nwu,149.4431571,2.2153743,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001nwu_300_300_3.jpeg
16009,AHZ20018kf,150.0930128,2.5272558,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20018kf_300_300_3.jpeg
16010,AHZ2001s0d,149.5876254,2.6120232,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001s0d_300_300_3.jpeg
16011,AHZ2000j8w,150.1424751,2.0693464,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000j8w_300_300_3.jpeg
16012,AHZ2001qvq,150.6588219,2.3129295,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001qvq_300_300_3.jpeg
16013,4000713476637,11.5838378,42.1649389,/media/team_workspaces/astronomaly-project/images/18k-sample/4000713476637.jpeg
16014,4000710639756,11.4449561,42.1409144,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710639756.jpeg
16015,AHZ2000yhk,150.2653546,2.3606139,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000yhk_300_300_3.jpeg
16016,AHZ2001py6,150.15508730000002,2.0504003,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001py6.jpeg
16017,AHZ200017v,149.5556953,1.5747954,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ200017v_300_300_3.jpeg
16018,587731869097197568,179.77905,54.801342000000005,/media/team_workspaces/astronomaly-project/images/18k-sample/587731869097197568.jpeg
16019,4000709705616,142.0718998,36.7674276,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709705616.jpeg
16020,AHZ2000847,149.4660705,1.6945618,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000847_300_300_3.jpeg
16021,AHZ2001hfv,149.9108436,2.7897437,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001hfv_300_300_3.jpeg
16022,4000709456388,352.16321960000005,14.7342364,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709456388.jpeg
16023,AHZ2001oug,150.1958344,1.7654612,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001oug_300_300_3.jpeg
16024,AHZ2000wc4,150.5902275,2.3209508,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000wc4_300_300_3.jpeg
16025,4000709900181,8.844721400000001,36.4942062,/media/team_workspaces/astronomaly-project/images/18k-sample/4000709900181.jpeg
16026,AHZ2000go3,150.5104275,2.0636587,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000go3_300_300_3.jpeg
16027,AHZ2001jko,149.7147938,2.7051605,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001jko_300_300_3.jpeg
16028,AHZ2000akc,150.2781483,1.9391441,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000akc_300_300_3.jpeg
16029,AHZ20018kz,150.0524469,2.6077299,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20018kz_300_300_3.jpeg
16030,4000712920890,11.4823795,42.0059429,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712920890.jpeg
16031,GDS_3326,53.16452099999999,-27.883788,/media/team_workspaces/astronomaly-project/images/18k-sample/GDS_3326.jpeg
16032,AHZ2000bw1,150.170515,1.8096387,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000bw1_300_300_3.jpeg
16033,4000710623526,11.4547257,42.127327,/media/team_workspaces/astronomaly-project/images/18k-sample/4000710623526.jpeg
16034,COS_13723,150.12384,2.3434885,/media/team_workspaces/astronomaly-project/images/18k-sample/COS_13723.jpeg
16035,35878801,,,/media/team_workspaces/astronomaly-project/images/18k-sample/35878801.jpeg
16036,50626168,,,/media/team_workspaces/astronomaly-project/images/18k-sample/50626168.jpeg
16037,AHZ2001okk,150.4634719,1.6090627,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001okk.jpeg
16038,97241186,,,/media/team_workspaces/astronomaly-project/images/18k-sample/97241186.jpeg
16039,AHZ2000t54,149.8551791,2.1428145,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000t54_300_300_3.jpeg
16040,AHZ2001qch,150.4339032,2.2830701,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001qch_300_300_3.jpeg
16041,AHZ2000rgk,150.03467080000001,2.2336854,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000rgk.jpeg
16042,AHZ20005ma,149.9967507,1.699567,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20005ma_300_300_3.jpeg
16043,AHZ20008u2,150.630384,1.9512675,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20008u2_300_300_3.jpeg
16044,97614833,,,/media/team_workspaces/astronomaly-project/images/18k-sample/97614833.jpeg
16045,4000712947422,11.4989185,42.0140501,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712947422.jpeg
16046,GDS_22874,52.999492000000004,-27.706903000000004,/media/team_workspaces/astronomaly-project/images/18k-sample/GDS_22874.jpeg
16047,AHZ40006ik,53.137180799999996,-27.586982399999997,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ40006ik.jpeg
16048,4111054518,209.952396,62.51384,/media/team_workspaces/astronomaly-project/images/18k-sample/4111054518.jpeg
16049,AHZ10006h2,214.4396398,52.4674217,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ10006h2_300_300_3.jpeg
16050,4104011703,265.17135690000003,-53.6546433,/media/team_workspaces/astronomaly-project/images/18k-sample/4104011703.jpeg
16051,AHZ2001q0k,150.00477869999997,2.0554873,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001q0k_300_300_3.jpeg
16052,4000721452201,53.1877917,-27.794029100000003,/media/team_workspaces/astronomaly-project/images/18k-sample/4000721452201.jpeg
16053,4503827925,276.0629166,-30.2782309,/media/team_workspaces/astronomaly-project/images/18k-sample/4503827925.jpeg
16054,AHZ100061k,215.384905,53.2111077,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ100061k_300_300_3.jpeg
16055,AHZ2000tq6,149.6584301,2.2272115,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000tq6_300_300_3.jpeg
16056,AHZ2000rct,150.0357832,2.261625,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2000rct_300_300_3.jpeg
16057,69322386,,,/media/team_workspaces/astronomaly-project/images/18k-sample/69322386.jpeg
16058,4000712960078,11.4750066,42.01837929999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712960078.jpeg
16059,4503826838,276.0375967,-30.289492600000003,/media/team_workspaces/astronomaly-project/images/18k-sample/4503826838.jpeg
16060,AHZ2001nhh,149.4708592,1.763501,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ2001nhh_300_300_3.jpeg
16061,4556772199,279.01929900000005,-23.8315494,/media/team_workspaces/astronomaly-project/images/18k-sample/4556772199.jpeg
16062,4000712837981,11.4696456,42.0305714,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712837981.jpeg
16063,4000712863946,11.4640991,41.98611939999999,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712863946.jpeg
16064,4553083190,9.269454199999998,9.1654614,/media/team_workspaces/astronomaly-project/images/18k-sample/4553083190.jpeg
16065,AHZ20017iw,150.2217537,2.5599428,/media/team_workspaces/astronomaly-project/images/18k-sample/AHZ20017iw_300_300_3.jpeg
16066,56365559,,,/media/team_workspaces/astronomaly-project/images/18k-sample/56365559.jpeg
16067,4000712891103,11.4368565,41.9969031,/media/team_workspaces/astronomaly-project/images/18k-sample/4000712891103.jpeg
